search_category,name,lat,lng,types,user_ratings_total,rating,place_id,vicinity,business_status,icon,opening_hours_open_now,price_level,plus_code_compound,plus_code_global,first_photo_reference,reference,scope,description
Art Gallery,ASR,40.4300331,-3.6723237,"art_gallery, point_of_interest, establishment",,,ChIJI5DZWLcoQg0RU-rae9zsyl0,"Calle de Montesa, 35, 1ºD, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,"C8JH+23 Madrid, Spain",8CGRC8JH+23,,ChIJI5DZWLcoQg0RU-rae9zsyl0,GOOGLE,
Art Gallery,antonio de avila,40.4340067,-3.671688,"art_gallery, point_of_interest, establishment",,,ChIJ15gL47coQg0RZB_LO33BW8o,"Calle de Ardemans, 24, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,"C8MH+J8 Madrid, Spain",8CGRC8MH+J8,AVzFdbm9FucKJPZIbKuDI9c1XJIJe00XWmBna7R78vMP3D4fRx16L2pJWXMmc_wm27ZAE4OY9TV2NtdPc8wW69jd8gBb0QJoJbjLjN-nkQjnCr9iTHCOwz9y0VasHDOX96FXnQg88FW-e37fwldnl7WQpY0oqekT6FNoGEOWlyBpEjtrE-JLIzwnl8Hb,ChIJ15gL47coQg0RZB_LO33BW8o,GOOGLE,
Art Gallery,espacio ARDEARTe,40.4340067,-3.671688,"art_gallery, store, point_of_interest, establishment",14.0,4.7,ChIJ15gL47coQg0R-3qErIxyJJ4,"Calle de Ardemans, 24, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"C8MH+J8 Madrid, Spain",8CGRC8MH+J8,AVzFdbmYOrLdBUR7U1JAp99xCy9qF73NbRdSbeFFzFQ9ZlfyXo41oHZUvwGcJSNjT0M3v6pEx_clnlYbTOVnwGzWOysYati7SzU_M7YbA70lrUMsGtg3UjBf4bOdEAtWRqOyhWBWh59A-letFr70UInefcLzD8cdAv-12mvXobsfFiE_BJqbZcI6R8Cx,ChIJ15gL47coQg0R-3qErIxyJJ4,GOOGLE,
Art Gallery,Fundación Antonio Berni,40.433344,-3.669988,"art_gallery, point_of_interest, establishment",1.0,5.0,ChIJjUPLT3EpQg0RsQUs6WRtoMs,"Calle de Martínez Izquierdo, 17, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,"C8MJ+82 Madrid, Spain",8CGRC8MJ+82,,ChIJjUPLT3EpQg0RsQUs6WRtoMs,GOOGLE,
Art Gallery,Abalarte International Auctions,40.43234500000001,-3.6770269,"art_gallery, book_store, jewelry_store, furniture_store, home_goods_store, store, point_of_interest, establishment",152.0,4.0,ChIJ46AFz7goQg0RsLFUDe0RIJs,"Calle de Juan Bravo, 46, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"C8JF+W5 Madrid, Spain",8CGRC8JF+W5,AVzFdbn7MhmK6SJH0j3mjGe9ZWCglczGUpjQcNrn-MFQyxbwRvtHWeN66kwX35DjGKjKLfocCl-6xRN-kgyRN5_WBQGHXfvctS757d13CuvBvsEMklbjU_9tac-zuVxBgFXkKCBPSCnecxdduwIpj2aE0Xf_Etz5K9od7TahLoqMAZnhJ7VSNpUU9dj6,ChIJ46AFz7goQg0RsLFUDe0RIJs,GOOGLE,
Art Gallery,Showroom - Charo Santamarina,40.4320894,-3.6782113,"art_gallery, point_of_interest, establishment",,,ChIJG_nYA_spQg0RpsN--9b6Z7w,"Calle del General Pardiñas, 63, Bajo Izquierda, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,,"C8JC+RP Madrid, Spain",8CGRC8JC+RP,,ChIJG_nYA_spQg0RpsN--9b6Z7w,GOOGLE,
Art Gallery,Iloema,40.4341293,-3.6778135,"art_gallery, store, point_of_interest, establishment",,,ChIJZRHqprgoQg0RIrPUWW73voc,"Calle del General Pardiñas, 98, 5 A, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,False,,"C8MC+MV Madrid, Spain",8CGRC8MC+MV,AVzFdbmljv2x-vwrI0EbTYkV6wi9FlRp5PwcRfjsIXtcXlxjll6LbDnfna0v_C6uEFGaRcNTXssv1lh2HJ-fzsJiflc3tx7lmtID_jDVVmwzBILW96VZ04YpqTtu8-dwzTcvzjEfpz35RWfOIMV59oCy7-ztSPwSK9cxif-MeDYJGTX_YaJ2a61-o58i,ChIJZRHqprgoQg0RIrPUWW73voc,GOOGLE,
Art Gallery,Colina Fine Art Gallery & Auction,40.4274147,-3.675883299999999,"art_gallery, point_of_interest, establishment",10.0,4.0,ChIJb89nsiIpQg0R4ou5KNPnkVI,"Calle de Ayala, 73, bajo local 1, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"C8GF+XJ Madrid, Spain",8CGRC8GF+XJ,AVzFdbnXRbUMsecGctUj6tIJY_QaHaMJFq42PJpNpoakmPidKTxR1WbnsIj7t9bFWWWOlq4QEYGSVbAy_z3Cbie7Akmnmqfj_m5Jf-mvKhPTah_QZhpITjyGbb2NUK2BefPmnkX2LNwFUW7dnsvN-LoE652LnRPDWrAYToptG6gDXWVlM0bE1c1X8wqq,ChIJb89nsiIpQg0R4ou5KNPnkVI,GOOGLE,
Art Gallery,Espacio75,40.4367157,-3.6729596,"art_gallery, point_of_interest, establishment",47.0,4.8,ChIJn3F1ubkpQg0RTcw8hjXLDXo,"Calle del Pilar de Zaragoza, 75, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"C8PG+MR Madrid, Spain",8CGRC8PG+MR,AVzFdbnY7HSsVbRsyTb1JCD7upAN9XzXya7sQsQqgJ9qaOzQKBk7PHorY_PGfNSHlyYi0ICLrx53gzJLWWkxlhAMk6fykA5q8H1rXItpfubRnXTZfjrAXUNJfOf6nMHTkTUqo80EKhCYN4hn-9hUVIgpMgMWpklBlN1NcXJGCy0nFBCFs_U8DCh2xfkC,ChIJn3F1ubkpQg0RTcw8hjXLDXo,GOOGLE,
Art Gallery,ThePartners,40.4364985,-3.674949199999999,"art_gallery, point_of_interest, establishment",,,ChIJ1XNnjsMpQg0R4Rn_RrBfyIs,"Calle de Ardemans, 60, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"C8PG+H2 Madrid, Spain",8CGRC8PG+H2,,ChIJ1XNnjsMpQg0R4Rn_RrBfyIs,GOOGLE,
Art Gallery,Global Art Gallery. Alfombras persas en Madrid,40.427487,-3.6765316,"art_gallery, home_goods_store, store, point_of_interest, establishment",29.0,4.6,ChIJPZVF0rEoQg0RQSB6R6BKZWo,"Calle de Ayala, 67, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,False,,"C8GF+X9 Madrid, Spain",8CGRC8GF+X9,AVzFdbmUrJB65kfz3NDCZ7DgeAXE9xe6luscflTqWBwvE8YhooWr4skVhk62ne_F4QFuLGkr9Hd64dq8G27ZvVpiuGcezL3Abxa0Cu6m8crICr-5ft-l12vaCZatZiWVkqvKA9s0uj7TF60sdrTxMVt5aPeh25BRmNa2KisLOI3oShj3bEAciXjV_MbF,ChIJPZVF0rEoQg0RQSB6R6BKZWo,GOOGLE,
Art Gallery,48 ARTSTUDIO,40.4282157,-3.6782829,"art_gallery, point_of_interest, establishment",20.0,5.0,ChIJlc_9Q5cpQg0RDftJVGGc6JU,"Calle del General Pardiñas, 48, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,,"C8HC+7M Madrid, Spain",8CGRC8HC+7M,AVzFdbk1hfRQ0E3bfWwYnLdt-VE0fcpsA-sNUsPW1fnr6dQI_TdYO7VCAvedJ2JpNjaAvT1PKJzUMxRQH37XJPByBx3gtNj8HZFXg8gWon9lyCPMNMrWZ5fXu6y3ndumY-V7ex3fjhBIkqJ4VChma1OSu-cXeE8_FbWp4oPWJ9tgzS1WDrJKc6CW1RA0,ChIJlc_9Q5cpQg0RDftJVGGc6JU,GOOGLE,
Art Gallery,ART 10 Gallery,40.4686587,-3.7294767,"art_gallery, point_of_interest, establishment",2.0,5.0,ChIJtfKZpSgmQg0RIs5VDu1W8FA,"Calle de Artesa de Segre, 14, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,,"F79C+F6 Madrid, Spain",8CGRF79C+F6,AVzFdblPVYfIPdeeXddLKkBPMa4KNFPsXpZ--QeYXmREv1PC-FVL82cWvVwr7J0fUL6ehvg3FAqjQMyW6LOhthOFkM3bEmOcl2mlWRqhYKALzGhhxiIytodKRnMn8Plt5aBeyuRXo9ZcIU1UkbDoZe1jGRD-oQOBCjOZsrkY9hmrAm2_ca-DYGBftkxL,ChIJtfKZpSgmQg0RIs5VDu1W8FA,GOOGLE,
Art Gallery,Galería Lopez Torres,40.46283950000001,-3.7244006,"art_gallery, finance, point_of_interest, establishment",,,ChIJw5CoiFEpQg0RUPhISNct41Y,"Calle de Alfonso Fernández Clausells, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"F77G+46 Madrid, Spain",8CGRF77G+46,,ChIJw5CoiFEpQg0RUPhISNct41Y,GOOGLE,
Art Gallery,Interactivarte,40.4548919,-3.7102389,"art_gallery, point_of_interest, establishment",,,ChIJKcdF4awpQg0RkfBq1DBKWSo,"Calle de Leñeros, 37, 1° D, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,"F73Q+XW Madrid, Spain",8CGRF73Q+XW,,ChIJKcdF4awpQg0RkfBq1DBKWSo,GOOGLE,
Art Gallery,Green Coffees Roasters Specialty Coffee,40.4508788,-3.7094777,"art_gallery, bakery, cafe, store, food, point_of_interest, establishment",338.0,4.8,ChIJ4cFUYy8pQg0R-u_tlnuxpoo,"Avenida del Doctor Federico Rubio y Galí, 32, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,True,,"F72R+96 Madrid, Spain",8CGRF72R+96,AVzFdbkz4VokOUMjEa2iuhHWGBooRgw-83rbsbVthBd0aGMId-KMeanYZWNj-u8NTsRy30QVR5XS71fWQljkq9sRkNz74eq7i3K5rDnthShIV5-2-NtxFZ3453zOd_KNXfx5hEYXaRd7zLh-6RQGepRGSt8Y4niayvR-Zj4ia9_D6pCJ8nTnUDccNRe5,ChIJ4cFUYy8pQg0R-u_tlnuxpoo,GOOGLE,
Art Gallery,Grabados y Litografías,40.4558964,-3.689486999999999,"art_gallery, point_of_interest, establishment",110.0,4.9,ChIJ-5_hpB0pQg0RS8qmnW-Y_mA,"Paseo de la Castellana, 150, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"F846+96 Madrid, Spain",8CGRF846+96,AVzFdbmdeppdLXbECTHfkn7810fM6G828fV7P-NkruZg9TLqBfmkV6zzIpsI-SSFWM7eVeyR9mQ7xyrMNrb1m0yaXLmO_j-yW_yosQAXwlXMc_zpEf7_xpBmnWQ8wsZdPDhU4jOYfHMEm856vf3Y_j_fBzOZZsy9Ye5z2EakLVeMKXMQHOlFf0L9KdXX,ChIJ-5_hpB0pQg0RS8qmnW-Y_mA,GOOGLE,
Art Gallery,Galería Daniel Cardani,40.4558109,-3.6877125,"art_gallery, point_of_interest, establishment",4.0,5.0,ChIJFcaH2B0pQg0RJN2YjpVgj3Y,"Calle del Profesor Waksman, 12, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"F846+8W Madrid, Spain",8CGRF846+8W,AVzFdblV4lyUFoFRA_RJHygwtNtSs5hyzlPPCJHClZFWRN2umQ9bjVO7HqYpJ7ryNJfTgsfVFMTIoT5HgyM9LWod6uE13wP_ymxz7YSdDAr2RpQMWgXmIV5n0UgWtravYa_MsXNTFHJkHygr9luJQZSyE68i__-tM8UJ7z9aU-yNVMgU8VTSmepkw2_1,ChIJFcaH2B0pQg0RJN2YjpVgj3Y,GOOGLE,
Art Gallery,Ivorypress,40.4518796,-3.69802,"art_gallery, book_store, store, point_of_interest, establishment",101.0,4.3,ChIJo1Whd_4oQg0R45h_HPGv9lo,"Calle del Aviador Zorita, 48, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"F822+QQ Madrid, Spain",8CGRF822+QQ,AVzFdbmUtLuQbyod7FChcZ3fZ7a-HgRvCXqG5q0KhxXQUiS6AGOdkOE62Y0ewkna_ETX8dOhVnl4MaWkfUz7yQwZK9S-P8Yt2hkCba4CfnjGWGcX7jeTM3lamak8bXxac10m5XQG_1hwI0Shjtu6UQiW3iZbwCaGmqPizcwOyXQjFlffkE8-LVK3UZG-,ChIJo1Whd_4oQg0R45h_HPGv9lo,GOOGLE,
Art Gallery,Santana Art Gallery,40.46156719999999,-3.6890199,"art_gallery, tourist_attraction, point_of_interest, establishment",93.0,4.6,ChIJ-dJ-yxspQg0R0f19xtn1eDU,"Paseo de la Castellana, 190, Madrid",CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,"F866+J9 Madrid, Spain",8CGRF866+J9,AVzFdbmKqhdHaUwpumbqFIO0HCstiAoctLe1KQxHjgzB6IxbW-7Ns7WZHIfXGRbUzX8mMWxLusq8fiPd8JU0RaXtGjL2Ktb_Z8X-5biiYnLGn24OMhE-y5Gb2GM7k8TvA-5mubf6IZBYcIWP3hVGtZJrAERG3AHhVpdKAGqe0kC2-XeUuGrGmXxPP9PD,ChIJ-dJ-yxspQg0R0f19xtn1eDU,GOOGLE,
Art Gallery,Fundación Canal - Sala Castellana 214,40.46416119999999,-3.6883998,"museum, art_gallery, park, store, point_of_interest, establishment",6065.0,4.5,ChIJEy9zi3AlQg0R5tflvkTaySo,"Paseo de la Castellana, 214, Madrid",CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,,,"F876+MJ Madrid, Spain",8CGRF876+MJ,AVzFdblmtfWdRlZnPZ3tl6NnPj2Chd5IXBngx9XYsZ6CBHJ06dDXjRzM5rCVqw4RDDkKe_zDVPacPGGNaaZe1nOE2FR9QWOGTGPaBODBaNL0OVYYqt6QDuIwTlyhzPscr4XqqqUxCLTkfppzGp1890N_LSSVBP9TpzYtSrz3Bsiuj6PeVOSA9rCB6ojA,ChIJEy9zi3AlQg0R5tflvkTaySo,GOOGLE,
Art Gallery,Bat Alberto Cornejo gallery,40.4441088,-3.696271799999999,"art_gallery, point_of_interest, establishment",53.0,4.7,ChIJ8-9PcfooQg0RiI3qP6lff3c,"Calle de María de Guzmán, 61, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"C8V3+JF Madrid, Spain",8CGRC8V3+JF,AVzFdbn3ap6q8cHK5HyFt38bchV5SPpb6Re75Co5Bl9z8w1LEh5MbBurv7GnDkxVeqeBWKno5uFu73QKrpb-PGA7UwVbG4YVEnYH-E9e2SJGDLLeikt9UfVKr2jmZDeixiYT2Lim2E78-GLlUiIBJ02IqZuMAZ871jL3v35_gL1tpWaLJTPNlrn-iz9J,ChIJ8-9PcfooQg0RiI3qP6lff3c,GOOGLE,
Art Gallery,ART DIPLOMATIC,40.4470113,-3.7010371,"jewelry_store, art_gallery, store, point_of_interest, finance, establishment",2.0,1.0,ChIJMU4M7_goQg0R50gJapqlxqs,"Calle de Raimundo Fernández Villaverde, 25, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,False,,"C7WX+RH Madrid, Spain",8CGRC7WX+RH,,ChIJMU4M7_goQg0R50gJapqlxqs,GOOGLE,
Art Gallery,EL PUENTE GALLERY,40.4512572,-3.698881,"art_gallery, point_of_interest, establishment",6.0,5.0,ChIJ140eSOUpQg0RvmDj0w9ujhs,"Calle de la Reina Mercedes, 5, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"F822+GC Madrid, Spain",8CGRF822+GC,AVzFdblMxD8wv1CRNkRl1V2LWLDO4wtiyIrencvzKBp2wthl_cmkPHri9andYsoOvztdeL7wORbVoTsdZS8K1Q-eSA-CQzvKiiCfvHrcqbcUxHUSghJBXvwAYYz99SwK0b42H6ma0zh9robU2Lezmt5um_oDr848I4EVMIh10RaCQsNYu2qLAXBp_QOi,ChIJ140eSOUpQg0RvmDj0w9ujhs,GOOGLE,
Art Gallery,Mural de Karol-G por David Barrera,40.44882749999999,-3.7045987,"art_gallery, point_of_interest, establishment",,,ChIJ-ZkKHwApQg0RcxmV6y81ebw,"Calle de Almansa, 14, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,"C7XW+G5 Madrid, Spain",8CGRC7XW+G5,AVzFdbntVuReKMzA5hyFbHcZVF8oabGrr_l-YS3_OyPGv3mOJDIw8QnTnFQkFrqFbZspbqc7oRaEmTRRxSjjlKIITClPksyNQgrjyFOpmFzSIP1RdCVl3ojLXPo4rxAAxJ1TFltnJ451y5NNH71NQx1ciJW-Dspd0mmkXA6PMMVFSh7yPRxFfgsYYk9o,ChIJ-ZkKHwApQg0RcxmV6y81ebw,GOOGLE,
Art Gallery,Antigüedades Pedrosa S.L.U.,40.4500057,-3.7068162,"art_gallery, home_goods_store, museum, store, point_of_interest, establishment",,,ChIJP_Py9_EpQg0RVlH-B-PPiJc,"Comunidad de, Comunidad de, Calle de Carlos Rubio, 10, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,True,,"F72V+27 Madrid, Spain",8CGRF72V+27,,ChIJP_Py9_EpQg0RVlH-B-PPiJc,GOOGLE,
Art Gallery,CIANARTE,40.4487273,-3.697073300000001,"art_gallery, point_of_interest, establishment",,,ChIJq6o6CPwoQg0RKKRgYHVaC_w,"Calle de Edgar Neville, 17 pb, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,"C8X3+F5 Madrid, Spain",8CGRC8X3+F5,,ChIJq6o6CPwoQg0RKKRgYHVaC_w,GOOGLE,
Art Gallery,Antigüedades Bermúdez,40.44834109999999,-3.6942455,"art_gallery, book_store, jewelry_store, furniture_store, home_goods_store, store, point_of_interest, finance, establishment",72.0,4.2,ChIJ58I9pdYnQg0RvtPe0bg_hjo,"Paseo de la Castellana, 2, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,True,,"C8X4+88 Madrid, Spain",8CGRC8X4+88,AVzFdbl1QVzXG_-MfVMUR3x4-Zm5LgzKcW73w_v84bQvmofL7oAzz6PmDK2wqjc9sIF9ivAiqPu2awN-RpG_cmAxO0ArLUPEZteiuT3cI5D5_YjN8UfSCJoYIEmLV076sxywUZv0H7qDzR5FfDLny3uTmg-Bbrgibg_DVo2LlfLDL3Kuuvipnw-yC5uy,ChIJ58I9pdYnQg0RvtPe0bg_hjo,GOOGLE,
Art Gallery,MIMAR & CO,40.44676389999999,-3.6945603,"art_gallery, store, point_of_interest, establishment",9.0,4.9,ChIJHZ1RNoopQg0RhzwH8kHY0TI,"ECI Castellana, Calle de Raimundo Fernández Villaverde, 65, 1 Planta, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,True,,"C8W4+P5 Madrid, Spain",8CGRC8W4+P5,AVzFdbmaLSanyTA5SQq7ysz7dOmETepZFVtDSgrD3LnR8IqRAjVdqpckZCt6xt_mwaEHLgdPEbXO9z8XROqCnuHlHmf5f_86il6wHDmPFVKbfkXFk-PK0gCcjMH7wRJmUGDiOwlCLs_2KgR5wKSxIAYfpe2uiUoDKHivz8WusK__rsHxxe62D7_ecFeA,ChIJHZ1RNoopQg0RhzwH8kHY0TI,GOOGLE,
Art Gallery,Galería María Porto,40.4466622,-3.694285799999999,"art_gallery, point_of_interest, establishment",8.0,4.9,ChIJjfd6BT8pQg0Rf31PhmuCrAE,"Calle de Raimundo Fernández Villaverde, 65, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,,"C8W4+M7 Madrid, Spain",8CGRC8W4+M7,AVzFdbl3tROYrBerlzkvZyHGtTlDidgZZR80ocdcRArEW7zeqREJEgVUwkm6o_YylXnB6OpSmIUki_fP6NuzIRO7OP9g1jTyo-ofm-djQneMMmbOjE0YwnY-HfXtrYUxcVk2G6VHkTDNXiYz-269E-IXlGNYQonPPW8Gk02In01-c5o82ucplWIBtXBn,ChIJjfd6BT8pQg0Rf31PhmuCrAE,GOOGLE,
Art Gallery,Galería Oliva Arauna,40.4602606,-3.7023237,"art_gallery, point_of_interest, establishment",,,ChIJj662RncpQg0Ra9VZ7wAQz6o,"Calle de María Juana, 8, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"F76X+43 Madrid, Spain",8CGRF76X+43,AVzFdbnBPQLHCE4T3nIPwP1KFE3g2CC8_4moAbjvC3yU38x6ZITOOGMW0JzOy2EQmTH85yPu_AYDnqH2H4JeCIrJosKUn-yIELXNN3X3mFDmAGsN6THYLhsi_XDnrCxlJGpvx-YxNCrYA7GTojzDFlaBApRhHQxBekctDS8_0wbJgWhfydnzl6EJZK7b,ChIJj662RncpQg0Ra9VZ7wAQz6o,GOOGLE,
Art Gallery,Iberoamerica Art Gallery,40.4434009,-3.699610099999999,"art_gallery, point_of_interest, establishment",15.0,4.9,ChIJvQYPQsQpQg0Rm217T74bsc4,"Calle de Cristóbal Bordiú, 25, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"C8V2+95 Madrid, Spain",8CGRC8V2+95,AVzFdbnap9OvkJGEO_gaQxbtVmMXQL66oSXcgpq74EyT4oshFl_mWPAtVsN9gyiOgFZTZcYNnPDynb5Milvd1LxJmDWWvDmyUsNduKJPgADeQbGSsfEaVB5JMaoUGzVE1ShjNRpfnhehMPgNatgZQkNHX1J47Db-uf88oWKlaKjXUzUtwPoobL96A40N,ChIJvQYPQsQpQg0Rm217T74bsc4,GOOGLE,
Art Gallery,Way-Out Gallery,40.4475492,-3.6924501,"art_gallery, point_of_interest, establishment",53.0,4.8,ChIJq6pO0x3xQQ0RnINqCZYy9rw,"Paseo de la Castellana, 79, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"C8X5+22 Madrid, Spain",8CGRC8X5+22,AVzFdbm9w8uSJ1z4Kammp5oKNmPUFW9iQKJelSJ4PUQy7tRa3HEXha7mU7skYIZ2nBOmoJzkET5ZkCSaIYAlNk9KKQ_tR0qyPJ9y7KfRnLmF3lWwBaPzXsDx3qQu7T9YK5tk95vS82ZR59xkab0rZ4sYg06OLK8WHGOjmKXJ-gHuwo_8_Lab5LRej6nt,ChIJq6pO0x3xQQ0RnINqCZYy9rw,GOOGLE,
Art Gallery,Blind See,40.45989910000001,-3.697346300000001,"art_gallery, point_of_interest, establishment",1.0,5.0,ChIJA__2HXIpQg0RB6N9h7lvwHM,"Calle Lino, 13, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,"F853+X3 Madrid, Spain",8CGRF853+X3,,ChIJA__2HXIpQg0RB6N9h7lvwHM,GOOGLE,
Art Gallery,LA ZONA GALLERY,40.44337669999999,-3.6954418,"art_gallery, point_of_interest, establishment",71.0,4.8,ChIJZWfUUT0pQg0RI2c8rSMJyNY,"Calle de Agustín de Betancourt, 7, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"C8V3+9R Madrid, Spain",8CGRC8V3+9R,AVzFdblkyWn-pwDYiz8qQ8ikZEfLNSApSf_90TBprzYO-Zqq0K4g2s0WQFpuL1Dc9MEBemeNuI-czEVxwdnKT7vPNx0qhzNS8gEWCe9yglGJm8m0O-Hol9EshdNI4cBiFnytvCwq7sVitf0QdPWCcmnp8kJwi64mpkL0_7kMW7cDZTy-AI7DaflzfEBn,ChIJZWfUUT0pQg0RI2c8rSMJyNY,GOOGLE,
Art Gallery,Very Private Gallery,40.4623119,-3.704111599999999,"art_gallery, point_of_interest, establishment",6.0,4.8,ChIJEe2CfaopQg0RSAhbNAtlEzY,"Calle Ruiz Palacios, 23, local A, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"F76W+W9 Madrid, Spain",8CGRF76W+W9,AVzFdbm9jTnIMALMOXXZqKTXNQHR-mwr_SYa0RjgfHLpiQac11u3oZiiaVxsfFOLBh9n_w1WvYjQ7DaWgS1mk_kEb5-RxI3NZZh-7oyWJmeI9K0Q_Ye7zDQ7rPzfW02972voPhRrGRuXS-WsB9kxnD2-WxsAZRVnMfASE9gCmjHWMVI6iuowYE46PYS9,ChIJEe2CfaopQg0RSAhbNAtlEzY,GOOGLE,
Art Gallery,Ars Nova,40.4496239,-3.686014,"art_gallery, point_of_interest, establishment",,,ChIJj6l8Bp4pQg0RbtVw7oENWO8,"Calle del Darro, 16, BAJO, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,"C8X7+RH Madrid, Spain",8CGRC8X7+RH,,ChIJj6l8Bp4pQg0RbtVw7oENWO8,GOOGLE,
Art Gallery,Storm And Drunk,40.46475580000001,-3.7012875,"art_gallery, point_of_interest, establishment",1.0,5.0,ChIJV9wvjjIpQg0RRg3lCnsB94c,"Calle Benjamín, 6, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,"F77X+WF Madrid, Spain",8CGRF77X+WF,,ChIJV9wvjjIpQg0RRg3lCnsB94c,GOOGLE,
Art Gallery,Heartnlove,40.4389352,-3.707188099999999,"art_gallery, point_of_interest, establishment",,,ChIJYxksCzMpQg0RdWz5-7ztaPI,"Calle de Cea Bermúdez, 12, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,"C7QV+H4 Madrid, Spain",8CGRC7QV+H4,AVzFdbnzbYUTwu6caUzyf-SlRMWh0ODXmaJTRU3sYQ6vDnsobf8tmnuS704_ZMCinTGWEXUKYfcyMzOTCMV7ukakE7FyJKCGnpBvHtpDhfsYHv5ZN3Z0Kagmp5eri0yhV03tgzRuFbaqFNVZCy5BWYq7e9OP4IPKJ1maCTmiB4EOejoYj2-ZgIeQPxRF,ChIJYxksCzMpQg0RdWz5-7ztaPI,GOOGLE,
